speed,dir_consistency,stabilization,turning_angle,dir_autocorr,tortuosity,effective_dim,cos_slope,dist_slope,early_late_ratio,group,problem_id,condition,correct
14.167134284973145,0.06563124805688858,-0.0270100808912708,1.9052668809890747,-0.32446274161338806,0.0464656725525856,13.136222839355469,0.002733411501732564,-0.047690499213434046,0.9662306308746338,G4,7,cot,True
14.185568809509277,0.05382976308465004,-0.009329563956106868,1.9143089056015015,-0.33267104625701904,0.04121880978345871,12.093382835388184,0.0035005926364852537,-0.05206144932777649,1.0359326601028442,G4,8,cot,True
14.757620811462402,0.05290612578392029,0.03385728405367942,1.9328804016113281,-0.35029226541519165,0.04205799847841263,13.852805137634277,0.0029728983679125384,-0.038247586834815245,1.0006366968154907,G3,9,cot,False
13.473429679870605,0.08061990886926651,-0.06028115894483484,1.8681708574295044,-0.290620356798172,0.05367371067404747,8.188196182250977,0.007804001103276792,-0.13846171835194465,1.072256088256836,G2,10,direct,True
14.314800262451172,0.05008309334516525,-0.004971014299700335,1.9185904264450073,-0.33756259083747864,0.04513810575008392,10.865151405334473,0.003465161568695499,-0.05609891030096241,1.0438152551651,G4,10,cot,True
13.266674041748047,0.06946825236082077,-0.04402462728730925,1.8706188201904297,-0.29140597581863403,0.04874151200056076,9.857649803161621,0.0074684563319179454,-0.14536505595522778,1.1104049682617188,G1,11,direct,False
14.60120677947998,0.058373499661684036,-0.0025281425445310545,1.9415411949157715,-0.3585309088230133,0.04035698249936104,13.599884986877441,0.0037288675144795448,-0.06879341410052392,1.0425653457641602,G4,11,cot,True
14.196489334106445,0.05276872217655182,-0.015127506563740392,1.9161677360534668,-0.3341517746448517,0.040902573615312576,12.639214515686035,0.003651220255321072,-0.054328199355832996,1.0399367809295654,G4,12,cot,True
13.735995292663574,0.13301953673362732,-0.016390947195199818,1.8766041994094849,-0.30015677213668823,0.10999459773302078,6.281132221221924,0.005804372625751095,-0.11362944116125573,1.0463038682937622,G2,13,direct,True
14.098402976989746,0.053341735154390335,-0.012657372413143037,1.9017164707183838,-0.3208509087562561,0.04171151667833328,13.330463409423828,0.003959656687032792,-0.05765505413855275,1.039853811264038,G4,13,cot,True
13.440035820007324,0.07752396166324615,0.004103150000939002,1.8740965127944946,-0.29524126648902893,0.05273283272981644,9.314218521118164,0.007263914186220902,-0.13094247231116662,1.0926915407180786,G2,14,direct,True
14.64076042175293,0.05821610614657402,0.014306835205324234,1.9273922443389893,-0.34531450271606445,0.040079422295093536,13.265521049499512,0.0030064032683449404,-0.04374382149788641,1.0199953317642212,G4,14,cot,True
14.15011215209961,0.053098734468221664,-0.010436040739859298,1.913262128829956,-0.33162134885787964,0.04131259396672249,12.614286422729492,0.003683692204856104,-0.054951079045572615,1.0384145975112915,G4,15,cot,True
14.212130546569824,0.05826108902692795,-0.021443093207574655,1.9170116186141968,-0.3350047469139099,0.045684270560741425,12.89058780670166,0.004764466510424692,-0.0723358992607363,1.0406802892684937,G4,16,cot,True
13.381232261657715,0.07009890675544739,-0.044978604066357356,1.8644287586212158,-0.286264032125473,0.04699840396642685,9.698892593383789,0.005957136824454143,-0.11779883201887902,1.099780559539795,G1,17,direct,False
14.548213005065918,0.06274149566888809,-0.0176060103601025,1.9189178943634033,-0.33723214268684387,0.045974940061569214,14.082125663757324,0.002559731245761918,-0.039609096511717755,0.9482849836349487,G3,17,cot,False
14.001825332641602,0.0592113733291626,-0.02631469772708031,1.912481665611267,-0.3309679329395294,0.0452323742210865,12.690650939941406,0.00427915803607433,-0.06578133260050129,1.0399683713912964,G4,18,cot,True
10.548810005187988,0.3887025713920593,-2.111247205734253,1.6751986742019653,-0.10277309268712997,0.3832654654979706,2.458146333694458,0.1467831552028656,-2.92427773475647,1.5918487310409546,G1,19,direct,False
14.621944427490234,0.057008277624845505,0.004950270729680216,1.9311729669570923,-0.3491106629371643,0.03983907774090767,12.76612663269043,0.002993405201742726,-0.047975814727044874,1.023783802986145,G4,19,cot,True
14.37414264678955,0.055521611124277115,-0.013441385761384048,1.9169656038284302,-0.3347286283969879,0.04143889620900154,11.885894775390625,0.003672839869414606,-0.05809347937183995,1.0471458435058594,G4,20,cot,True
13.69013500213623,0.07491663843393326,-0.07018673730933148,1.8712735176086426,-0.29349806904792786,0.05410633608698845,8.987927436828613,0.004016832346501558,-0.0731760431372601,1.0665266513824463,G2,21,direct,True
14.721181869506836,0.05764232575893402,0.011258093387849869,1.940448522567749,-0.35772860050201416,0.0398397371172905,13.34591007232666,0.003057548367688733,-0.048025703045629684,1.0226030349731445,G4,21,cot,True
11.210712432861328,0.35733193159103394,-1.6789187908172607,1.763160228729248,-0.1898687332868576,0.35128912329673767,2.6302237510681152,0.13453513979911805,-2.6123637199401855,1.4807207584381104,G1,22,direct,False
14.650224685668945,0.057250916957855225,0.004518532368444628,1.9354007244110107,-0.3530866801738739,0.039717573672533035,13.119440078735352,0.003033440127488106,-0.04717254177216561,1.022415280342102,G4,22,cot,True
14.05725383758545,0.0657193660736084,-0.03792883955914041,1.8978806734085083,-0.31932005286216736,0.05289272591471672,9.77790641784668,0.00925046708272851,-0.163915898696236,1.1166976690292358,G2,23,direct,True
14.156615257263184,0.06860693544149399,-0.04202172525467412,1.933949589729309,-0.3486901819705963,0.04152253642678261,14.84552001953125,0.0018579866977468614,-0.03899331477380567,0.9352155923843384,G3,23,cot,False
